longitudinal	transverse	vertical
-2.950 	-0.980 	0.750 
-3.040 	-0.900 	1.030 
-2.580 	-0.650 	1.570 
-2.590 	-0.670 	0.630 
-2.640 	-0.670 	1.170 
-2.060 	-0.610 	1.620 
-2.120 	-0.360 	0.900 
-2.100 	-0.440 	1.410 
-1.580 	-0.340 	1.560 
-1.590 	-0.020 	1.370 
-1.570 	-0.100 	1.600 
-1.290 	0.000 	1.370 
-1.320 	0.220 	1.620 
-1.120 	0.410 	1.800 
-1.080 	0.520 	1.380 
-1.130 	0.430 	1.670 
-0.790 	0.590 	1.760 
-0.870 	0.720 	1.200 
-0.610 	0.610 	1.790 
-0.410 	0.770 	1.820 
-0.710 	0.730 	0.870 
-0.560 	0.620 	1.680 
-0.510 	0.830 	1.700 
-0.700 	0.790 	0.810 
-0.840 	0.680 	1.380 
-0.810 	0.760 	1.150 
-0.810 	0.680 	0.700 
-1.170 	0.530 	0.800 
-1.350 	0.540 	0.320 
-1.230 	0.620 	0.230 
-1.250 	0.500 	-0.120 
-1.380 	0.320 	-0.740 
-1.180 	0.420 	-0.620 
-1.100 	0.420 	-1.090 
-1.370 	0.070 	-1.740 
-1.220 	0.110 	-1.390 
-1.190 	0.280 	-1.760 
-1.460 	-0.070 	-2.370 
-1.340 	-0.100 	-1.740 
-1.390 	0.100 	-1.940 
-1.600 	-0.090 	-2.380 
-1.600 	-0.260 	-1.750 
-1.630 	-0.170 	-1.950 
-1.520 	-0.050 	-1.910 
-1.600 	-0.270 	-1.560 
-1.530 	-0.390 	-1.900 
-1.250 	-0.190 	-1.430 
-1.340 	-0.280 	-1.310 
-1.210 	-0.440 	-1.530 
-1.130 	-0.230 	-0.940 
-1.230 	-0.330 	-1.060 
-1.150 	-0.470 	-1.030 
-1.040 	-0.230 	-0.390 
-1.000 	-0.320 	-0.740 
-1.180 	-0.340 	-0.600 
-0.910 	-0.280 	0.240 
-0.730 	-0.360 	-0.180 
-1.000 	-0.370 	-0.250 
-0.630 	-0.410 	0.520 
-0.260 	-0.140 	0.320 
-0.260 	-0.280 	0.420 
-0.050 	-0.540 	0.820 
0.170 	-0.190 	0.620 
0.240 	-0.260 	1.140 
0.340 	-0.450 	1.250 
0.480 	-0.250 	0.990 
0.650 	-0.210 	1.620 
0.620 	-0.310 	1.360 
0.620 	-0.280 	1.440 
0.850 	-0.050 	2.140 
0.750 	-0.090 	1.420 
0.920 	-0.330 	1.620 
1.210 	-0.030 	2.280 
1.140 	0.070 	1.460 
1.380 	-0.190 	1.530 
1.340 	-0.020 	1.920 
1.380 	0.070 	1.370 
1.490 	-0.030 	1.560 
1.310 	0.050 	1.700 
1.520 	0.120 	1.200 
1.270 	0.060 	1.410 
1.080 	0.100 	1.380 
1.370 	0.020 	1.190 
1.120 	-0.030 	1.440 
0.880 	0.040 	1.060 
1.140 	-0.010 	1.300 
1.310 	0.080 	1.500 
1.080 	-0.040 	0.780 
1.210 	-0.030 	1.370 
1.530 	0.180 	1.470 
1.360 	-0.020 	0.580 
1.450 	-0.040 	1.180 
1.620 	0.130 	1.250 
1.410 	0.120 	0.600 
1.480 	0.130 	0.970 
1.610 	0.220 	0.760 
1.530 	0.330 	0.480 
1.400 	0.380 	0.840 
1.440 	0.400 	0.470 
1.650 	0.670 	0.420 
1.490 	0.720 	0.560 
1.540 	0.490 	0.110 
1.800 	0.750 	0.380 
1.580 	0.920 	0.230 
1.630 	0.800 	-0.500 
1.640 	0.820 	0.120 
1.500 	0.940 	-0.020 
1.420 	1.020 	-0.880 
1.190 	0.800 	-0.260 
1.150 	0.930 	-0.420 
0.940 	1.070 	-0.900 
0.710 	0.790 	-0.390 
0.830 	0.850 	-0.710 
0.720 	0.900 	-0.870 
0.660 	0.730 	-0.500 
0.810 	0.750 	-0.800 
0.660 	0.840 	-0.780 
0.560 	0.700 	-0.670 
0.550 	0.700 	-0.730 
0.570 	0.780 	-0.350 
0.450 	0.630 	-0.630 
0.160 	0.710 	-0.790 
0.350 	0.680 	0.100 
0.190 	0.550 	-0.190 
-0.210 	0.490 	-0.470 
-0.090 	0.340 	0.490 
-0.220 	0.380 	0.230 
-0.320 	0.140 	0.210 
-0.260 	-0.100 	1.050 
-0.250 	-0.020 	0.710 
-0.310 	-0.200 	0.860 
-0.490 	-0.540 	1.340 
-0.350 	-0.630 	1.090 
-0.320 	-0.670 	1.390 
-0.500 	-0.980 	1.410 
-0.410 	-1.110 	1.200 
-0.420 	-1.110 	1.530 
-0.550 	-1.360 	1.070 
-0.510 	-1.700 	0.880 
-0.580 	-1.670 	1.330 
-0.640 	-1.540 	0.590 
-0.570 	-1.910 	0.460 
-0.360 	-1.930 	0.920 
-0.330 	-1.830 	0.220 
-0.510 	-2.000 	0.240 
-0.240 	-1.910 	0.590 
-0.240 	-1.900 	0.000 
-0.410 	-1.880 	0.270 
-0.360 	-1.830 	0.550 
-0.550 	-1.730 	0.080 
-0.490 	-1.670 	0.460 
-0.500 	-1.720 	0.520 
-0.560 	-1.490 	0.530 
-0.490 	-1.440 	0.880 
-0.590 	-1.540 	0.320 
-0.210 	-1.290 	0.770 
-0.120 	-1.130 	1.350 
-0.210 	-1.310 	0.590 
0.280 	-1.230 	0.940 
0.290 	-0.960 	1.400 
0.310 	-1.150 	0.800 
0.470 	-1.190 	1.060 
0.510 	-0.880 	1.350 
0.610 	-0.900 	0.910 
0.380 	-1.060 	1.300 
0.520 	-0.910 	1.510 
0.550 	-0.720 	1.110 
0.240 	-0.840 	1.400 
0.490 	-0.830 	1.260 
0.670 	-0.610 	1.180 
0.600 	-0.500 	1.460 
0.650 	-0.490 	0.730 
0.810 	-0.470 	0.990 
0.790 	-0.220 	1.110 
0.600 	-0.080 	0.030 
0.790 	-0.100 	0.480 
0.820 	0.210 	0.330 
0.580 	0.410 	-0.500 
0.720 	0.360 	0.070 
0.700 	0.640 	-0.370 
0.420 	0.970 	-1.020 
0.400 	0.850 	-0.480 
0.380 	1.100 	-0.660 
0.320 	1.320 	-1.150 
0.220 	1.170 	-0.830 
0.240 	1.440 	-0.840 
0.320 	1.620 	-0.890 
0.070 	1.610 	-0.640 
0.090 	1.630 	-0.860 
0.150 	1.800 	-0.460 
-0.180 	1.870 	-0.380 
-0.200 	1.720 	-0.860 
-0.090 	1.900 	-0.050 
-0.190 	2.070 	-0.100 
-0.400 	1.900 	-0.590 
-0.390 	1.900 	0.180 
-0.230 	2.160 	-0.120 
-0.410 	1.970 	-0.180 
-0.350 	1.720 	0.560 
-0.110 	1.950 	0.080 
-0.260 	1.890 	0.110 
-0.310 	1.560 	0.570 
-0.210 	1.580 	0.350 
-0.260 	1.490 	0.430 
-0.430 	1.250 	0.460 
-0.600 	1.080 	0.350 
-0.500 	0.990 	0.540 
-0.710 	0.920 	0.280 
-0.940 	0.520 	0.030 
-0.910 	0.390 	0.530 
-1.060 	0.320 	0.100 
-0.900 	-0.060 	0.000 
-0.810 	-0.130 	0.720 
-0.850 	-0.370 	-0.170 
-0.760 	-0.570 	-0.100 
-0.860 	-0.610 	0.650 
-0.720 	-0.900 	-0.300 
-0.780 	-1.030 	-0.150 
-0.920 	-1.120 	0.240 
-0.640 	-1.190 	-0.350 
-0.790 	-1.310 	-0.190 
-0.920 	-1.400 	-0.460 
-0.680 	-1.280 	-0.680 
-0.750 	-1.280 	-0.220 
-0.750 	-1.430 	-0.750 
-0.460 	-1.400 	-0.900 
-0.310 	-1.210 	-0.470 
-0.290 	-1.250 	-0.950 
-0.140 	-1.430 	-0.830 
0.050 	-1.250 	-0.680 
-0.040 	-1.120 	-1.490 
-0.110 	-1.300 	-1.070 
0.000 	-1.130 	-0.810 
-0.030 	-0.940 	-1.750 
-0.080 	-1.150 	-1.390 
0.010 	-0.960 	-1.260 
0.150 	-0.760 	-1.800 
0.050 	-0.940 	-1.450 
0.140 	-0.900 	-1.580 
0.490 	-0.810 	-1.530 
0.440 	-0.670 	-1.190 
0.690 	-0.720 	-1.510 
0.910 	-0.770 	-1.100 
0.870 	-0.570 	-0.940 
1.080 	-0.710 	-1.310 
1.160 	-0.690 	-0.660 
1.330 	-0.640 	-0.460 
1.320 	-0.710 	-0.930 
1.310 	-0.800 	-0.400 
1.610 	-0.760 	-0.150 
1.450 	-0.690 	-0.620 
1.340 	-1.020 	-0.170 
1.850 	-0.780 	0.010 
1.870 	-0.670 	-0.260 
1.720 	-1.150 	0.100 
2.070 	-1.000 	-0.240 
2.040 	-0.890 	-0.030 
1.950 	-1.120 	0.400 
1.950 	-1.160 	-0.240 
1.950 	-1.070 	0.220 
1.800 	-1.070 	0.360 
1.370 	-1.210 	-0.060 
1.560 	-1.000 	0.550 
1.410 	-0.920 	0.320 
0.960 	-1.110 	0.010 
1.070 	-1.010 	0.720 
1.030 	-0.870 	0.490 
1.060 	-0.870 	-0.020 
0.970 	-0.880 	0.680 
0.810 	-0.720 	0.700 
0.860 	-0.560 	0.370 
0.610 	-0.540 	0.780 
0.670 	-0.370 	0.570 
0.570 	-0.230 	0.820 
0.190 	-0.180 	0.990 
0.430 	-0.100 	0.540 
0.240 	0.020 	1.060 
-0.110 	0.310 	0.800 
-0.040 	0.330 	0.460 
-0.040 	0.380 	1.100 
-0.030 	0.650 	0.470 
-0.250 	0.650 	0.200 
-0.140 	0.790 	0.780 
0.010 	1.000 	0.120 
-0.280 	0.900 	-0.090 
-0.240 	1.040 	0.270 
-0.260 	1.240 	-0.270 
-0.470 	1.220 	-0.350 
-0.530 	1.190 	-0.220 
-0.590 	1.280 	-0.830 
-0.810 	1.380 	-0.800 
-0.960 	1.100 	-0.780 
-0.990 	1.220 	-1.210 
-1.150 	1.420 	-0.960 
-1.230 	1.070 	-1.330 
-1.060 	1.120 	-1.510 
-1.070 	1.220 	-1.050 
-1.190 	1.060 	-1.730 
-1.150 	0.940 	-1.380 
-1.160 	1.050 	-0.650 
-1.210 	1.100 	-1.580 
-1.400 	0.650 	-1.310 
-1.370 	0.730 	-0.730 
-1.270 	0.870 	-1.300 
-1.480 	0.560 	-1.070 
-1.440 	0.730 	-0.900 
-1.340 	0.720 	-1.050 
-1.310 	0.580 	-0.810 
-1.160 	0.660 	-0.970 
-0.900 	0.590 	-0.880 
-0.730 	0.580 	-0.610 
-0.840 	0.460 	-0.970 
-0.550 	0.390 	-0.690 
-0.290 	0.430 	-0.390 
-0.520 	0.320 	-0.960 
-0.250 	0.350 	-0.320 
-0.110 	0.390 	0.130 
-0.460 	0.280 	-0.720 
-0.300 	0.250 	-0.080 
-0.180 	0.320 	0.330 
-0.330 	0.230 	-0.310 
-0.160 	0.090 	0.260 
0.090 	0.120 	0.210 
0.180 	0.130 	-0.210 
0.130 	0.040 	0.270 
0.280 	-0.090 	-0.080 
0.630 	0.030 	-0.290 
0.420 	0.040 	-0.110 
0.450 	-0.140 	-0.380 
0.680 	-0.040 	-0.160 
0.530 	0.000 	-0.360 
0.640 	-0.300 	-0.780 
0.600 	-0.190 	-0.060 
0.580 	0.070 	-0.050 
0.570 	-0.110 	-0.760 
0.630 	-0.140 	-0.070 
0.900 	-0.080 	0.000 
0.720 	-0.060 	-0.490 
0.870 	-0.050 	0.110 
1.110 	-0.030 	-0.110 
0.980 	0.040 	-0.250 
0.900 	0.050 	0.120 
1.050 	0.160 	-0.250 
1.190 	0.320 	-0.100 
0.940 	0.250 	-0.120 
0.950 	0.320 	-0.430 
1.050 	0.520 	-0.090 
0.830 	0.300 	-0.430 
0.900 	0.370 	-0.730 
0.990 	0.660 	-0.310 
1.030 	0.530 	-0.790 
1.180 	0.470 	-1.090 
1.060 	0.660 	-0.510 
1.150 	0.820 	-1.070 
1.110 	0.670 	-1.290 
0.910 	0.710 	-0.730 
1.150 	1.010 	-1.250 
0.910 	0.830 	-1.250 
0.650 	0.750 	-0.970 
0.850 	1.060 	-1.350 
0.640 	1.120 	-1.140 
0.500 	1.030 	-1.250 
0.510 	1.030 	-1.410 
0.480 	1.240 	-1.040 
0.580 	1.310 	-1.460 
0.580 	1.040 	-1.290 
0.640 	1.260 	-0.590 
0.570 	1.430 	-1.280 
0.560 	1.110 	-1.150 
0.660 	1.160 	-0.260 
0.480 	1.210 	-0.690 
0.460 	0.970 	-0.480 
0.500 	0.940 	0.090 
0.320 	0.950 	-0.230 
0.200 	0.650 	0.240 
0.140 	0.540 	0.570 
0.130 	0.510 	0.160 
0.040 	0.190 	0.670 
-0.020 	0.090 	0.900 
0.200 	0.070 	0.790 
0.100 	-0.160 	1.300 
-0.050 	-0.350 	1.050 
0.080 	-0.420 	1.300 
-0.180 	-0.590 	1.880 
-0.240 	-0.820 	1.160 
-0.290 	-0.910 	1.580 
-0.460 	-0.990 	1.970 
-0.550 	-1.280 	1.150 
-0.790 	-1.460 	1.720 
-0.650 	-1.320 	1.840 
-0.860 	-1.410 	1.150 
-1.000 	-1.710 	1.680 
-0.590 	-1.730 	1.670 
-0.700 	-1.540 	1.160 
-0.800 	-1.820 	1.330 
-0.660 	-1.920 	1.170 
-0.600 	-1.630 	1.040 
-0.760 	-1.750 	0.890 
-0.860 	-1.820 	0.310 
-0.570 	-1.760 	0.540 
-0.700 	-1.680 	0.460 
-0.990 	-1.630 	-0.370 
-0.880 	-1.630 	0.020 
-1.060 	-1.540 	-0.030 
-1.170 	-1.580 	-0.800 
-1.110 	-1.440 	-0.230 
-1.020 	-1.300 	-0.460 
-1.010 	-1.380 	-1.010 
-1.170 	-1.330 	-0.270 
-0.990 	-1.120 	-0.710 
-1.020 	-1.040 	-1.110 
-1.240 	-1.160 	-0.520 
-1.200 	-0.960 	-0.800 
-1.330 	-0.710 	-0.850 
-1.410 	-0.780 	-0.840 
-1.370 	-0.700 	-1.020 
-1.420 	-0.470 	-0.680 
-1.580 	-0.440 	-0.930 
-1.590 	-0.460 	-1.160 
-1.460 	-0.250 	-0.500 
-1.460 	-0.100 	-0.810 
-1.450 	-0.270 	-1.280 
-1.340 	-0.210 	-0.460 
-1.370 	0.180 	-0.890 
-1.460 	0.110 	-1.130 
-1.400 	0.110 	-0.210 
-1.370 	0.490 	-0.850 
-1.350 	0.400 	-0.810 
-1.410 	0.380 	-0.150 
-1.510 	0.700 	-0.460 
-1.440 	0.780 	-0.140 
-1.580 	0.780 	-0.150 
-1.400 	0.870 	-0.220 
-1.130 	1.110 	0.370 
-1.350 	1.090 	0.160 
-1.050 	1.070 	0.150 
-0.860 	1.300 	0.930 
-0.960 	1.320 	0.710 
-0.790 	1.270 	0.740 
-0.790 	1.260 	1.480 
-0.680 	1.400 	1.020 
-0.770 	1.280 	1.240 
-0.800 	1.110 	1.940 
-0.660 	1.300 	1.260 
-0.800 	1.170 	1.510 
-0.710 	1.050 	2.050 
-0.640 	1.160 	1.620 
-0.500 	0.940 	1.860 
-0.420 	0.830 	1.850 
-0.320 	0.910 	1.690 
0.010 	0.810 	2.070 
-0.200 	0.680 	1.640 
-0.060 	0.610 	1.670 
0.160 	0.660 	1.970 
-0.170 	0.350 	1.310 
0.050 	0.180 	1.380 
0.110 	0.520 	1.450 
-0.080 	0.200 	0.780 
0.010 	-0.120 	0.900 
-0.050 	0.090 	0.880 
0.220 	-0.060 	0.110 
0.320 	-0.210 	0.230 
0.260 	-0.220 	0.330 
0.610 	-0.390 	-0.350 
0.520 	-0.420 	-0.130 
0.560 	-0.510 	-0.300 
0.790 	-0.570 	-0.640 
0.500 	-0.540 	-0.260 
0.680 	-0.720 	-0.810 
0.840 	-0.660 	-0.770 
0.530 	-0.680 	-0.490 
0.670 	-0.820 	-1.180 
0.620 	-0.720 	-0.830 
0.540 	-0.740 	-0.890 
0.690 	-0.700 	-1.470 
0.560 	-0.750 	-0.770 
0.800 	-0.640 	-0.970 
0.760 	-0.640 	-1.480 
0.610 	-0.770 	-0.670 
0.880 	-0.480 	-0.570 
0.670 	-0.500 	-0.790 
0.490 	-0.660 	-0.280 
0.540 	-0.470 	-0.310 
0.440 	-0.330 	0.010 
0.150 	-0.490 	0.410 
0.000 	-0.500 	0.060 
0.030 	-0.130 	0.770 
-0.230 	-0.120 	0.910 
-0.310 	-0.290 	0.440 
-0.260 	0.000 	1.250 
-0.370 	0.230 	1.030 
-0.500 	0.020 	0.810 
-0.600 	0.150 	1.620 
-0.560 	0.560 	1.250 
-0.820 	0.500 	1.060 
-1.070 	0.470 	1.560 
-1.010 	0.900 	1.410 
-1.320 	0.990 	1.320 
-1.610 	0.950 	1.480 
-1.510 	1.290 	1.330 
-1.750 	1.410 	1.400 
-2.230 	1.530 	1.430 
-2.070 	1.630 	1.190 
-1.840 	1.730 	1.420 
-2.260 	1.890 	1.260 
-2.220 	1.860 	1.150 
-1.880 	2.040 	1.530 
-2.220 	2.070 	0.900 
-2.330 	2.060 	0.970 
-2.150 	2.150 	1.650 
-2.400 	1.980 	0.790 
-2.490 	1.990 	0.870 
-2.310 	2.040 	1.510 
-2.380 	1.890 	0.860 
-2.570 	1.770 	0.950 
-2.470 	1.600 	1.090 
-2.100 	1.550 	0.800 
-2.260 	1.450 	1.050 
-2.330 	1.110 	0.780 
-1.820 	1.160 	0.580 
-1.820 	1.030 	0.940 
-1.910 	0.680 	0.590 
-1.720 	0.650 	0.430 
-1.740 	0.490 	0.830 
-1.720 	0.300 	0.270 
-1.750 	0.130 	0.370 
-1.700 	0.160 	0.900 
-1.740 	0.050 	-0.060 
-1.910 	-0.350 	0.190 
-1.560 	-0.230 	0.760 
-1.480 	-0.130 	-0.190 
-1.650 	-0.340 	0.140 
-1.280 	-0.370 	0.410 
-1.170 	-0.220 	-0.200 
-1.190 	-0.220 	0.140 
-1.030 	-0.430 	-0.060 
-0.980 	-0.190 	-0.380 
-0.880 	-0.190 	-0.220 
-0.840 	-0.320 	-0.550 
-0.590 	-0.100 	-0.500 
-0.510 	-0.190 	-0.690 
-0.630 	-0.140 	-1.260 
-0.290 	-0.120 	-0.750 
-0.190 	0.000 	-0.720 
-0.030 	0.110 	-1.570 
0.330 	-0.100 	-1.070 
0.540 	0.140 	-0.850 
0.760 	0.180 	-1.610 
0.750 	-0.110 	-1.140 
1.040 	0.070 	-1.140 
1.200 	0.180 	-1.500 
1.000 	0.020 	-0.880 
1.380 	0.000 	-1.130 
1.440 	0.090 	-1.050 
1.180 	0.080 	-0.610 
1.480 	-0.110 	-0.850 
1.570 	0.060 	-0.290 
1.440 	0.180 	-0.280 
1.730 	-0.170 	-0.510 
1.940 	-0.150 	0.460 
1.740 	-0.040 	0.340 
1.950 	-0.220 	-0.100 
2.090 	-0.190 	0.850 
1.930 	-0.010 	0.830 
1.980 	-0.160 	0.420 
1.930 	-0.300 	1.100 
2.130 	-0.160 	0.890 
1.910 	-0.280 	0.620 
1.740 	-0.370 	1.120 
2.050 	-0.250 	0.590 
1.740 	-0.370 	0.490 
1.900 	-0.500 	0.790 
2.070 	-0.450 	0.320 
1.870 	-0.520 	0.440 
2.040 	-0.760 	0.130 
1.950 	-0.760 	-0.190 
2.080 	-0.660 	0.350 
2.120 	-0.830 	-0.270 
1.750 	-1.050 	-0.530 
1.940 	-0.950 	0.100 
1.880 	-1.000 	-0.450 
1.520 	-1.150 	-0.500 
1.610 	-1.080 	0.050 
1.470 	-1.150 	-0.340 
1.200 	-1.260 	-0.270 
1.230 	-1.490 	0.000 
1.440 	-1.370 	-0.300 
1.290 	-1.230 	-0.090 
1.130 	-1.640 	-0.010 
1.470 	-1.470 	-0.180 
1.220 	-1.250 	0.140 
0.990 	-1.480 	-0.200 
1.050 	-1.470 	-0.280 
0.790 	-1.260 	0.340 
0.690 	-1.240 	-0.300 
0.490 	-1.370 	-0.230 
0.410 	-1.120 	0.320 
0.260 	-0.910 	-0.450 
-0.150 	-1.010 	-0.080 
0.070 	-0.870 	0.160 
0.040 	-0.690 	-0.500 
-0.190 	-0.650 	-0.050 
0.010 	-0.500 	-0.070 
-0.060 	-0.310 	-0.520 
-0.090 	-0.250 	-0.190 
-0.130 	-0.280 	-0.250 
-0.120 	-0.090 	-0.500 
-0.020 	0.050 	-0.310 
-0.250 	0.040 	-0.550 
-0.240 	0.340 	-0.330 
-0.160 	0.370 	0.050 
-0.330 	0.330 	-0.670 
-0.370 	0.530 	-0.200 
-0.230 	0.590 	0.300 
-0.230 	0.650 	-0.430 
-0.230 	0.590 	0.220 
-0.080 	0.820 	0.310 
-0.080 	0.880 	-0.360 
-0.250 	0.630 	0.270 
-0.200 	0.900 	0.160 
-0.190 	0.840 	-0.270 
-0.430 	0.660 	0.030 
-0.410 	0.760 	-0.220 
-0.500 	0.770 	-0.260 
-0.700 	0.690 	-0.200 
-0.740 	0.530 	-0.610 
-0.880 	0.650 	-0.370 
-0.830 	0.670 	-0.420 
-0.910 	0.300 	-0.920 
-0.940 	0.390 	-0.490 
-0.780 	0.440 	-0.490 
-1.020 	0.050 	-0.980 
-1.010 	0.180 	-0.500 
-0.870 	0.220 	-0.690 
-1.020 	0.030 	-0.970 
-1.000 	0.080 	-0.210 
-0.980 	0.030 	-0.620 
-1.080 	-0.010 	-0.810 
-1.120 	-0.120 	-0.140 
-1.000 	-0.040 	-0.560 
-0.960 	0.030 	-0.420 
-0.950 	-0.300 	-0.220 
-0.510 	-0.200 	-0.500 
-0.360 	0.060 	0.080 
-0.450 	-0.110 	-0.170 
-0.140 	-0.250 	-0.540 
0.060 	-0.070 	0.220 
0.080 	-0.020 	-0.080 
0.030 	-0.360 	-0.450 
0.240 	-0.280 	0.270 
0.450 	-0.130 	-0.110 
0.160 	-0.400 	-0.360 
0.330 	-0.420 	0.230 
0.580 	-0.340 	-0.390 
0.340 	-0.370 	-0.370 
0.690 	-0.540 	0.160 
1.010 	-0.550 	-0.510 
0.940 	-0.410 	-0.220 
1.250 	-0.770 	-0.120 
1.440 	-0.820 	-0.540 
1.450 	-0.480 	0.050 
1.490 	-0.670 	-0.370 
1.610 	-0.790 	-0.480 
1.790 	-0.610 	0.150 
1.640 	-0.600 	-0.390 
1.700 	-0.760 	-0.260 
1.930 	-0.670 	0.110 
1.760 	-0.620 	-0.530 
1.720 	-0.710 	-0.240 
1.870 	-0.580 	0.050 
1.960 	-0.590 	-0.780 
1.940 	-0.590 	-0.530 
1.990 	-0.530 	-0.270 
2.130 	-0.470 	-0.990 
1.800 	-0.470 	-0.850 
1.810 	-0.540 	-1.080 
1.990 	-0.320 	-1.330 
1.640 	-0.310 	-1.040 
1.480 	-0.460 	-1.680 
1.460 	-0.290 	-1.550 
1.420 	-0.270 	-1.250 
1.080 	-0.450 	-1.970 
0.980 	-0.310 	-1.530 
1.290 	-0.130 	-1.400 
0.870 	-0.320 	-2.090 
0.780 	-0.310 	-1.560 
1.080 	-0.150 	-1.400 
0.640 	-0.110 	-1.820 
0.480 	-0.080 	-1.210 
0.650 	-0.030 	-0.980 
0.380 	0.100 	-1.190 
0.000 	0.070 	-0.670 
-0.020 	0.150 	-0.470 
-0.030 	0.280 	-0.250 
-0.480 	0.320 	0.350 
-0.580 	0.430 	0.280 
-0.540 	0.480 	0.850 
-0.750 	0.660 	1.310 
-0.640 	0.670 	0.870 
-0.740 	0.810 	1.700 
-0.850 	1.080 	1.740 
-0.810 	0.890 	1.170 
-1.000 	1.030 	2.300 
-0.940 	1.260 	2.070 
-1.120 	1.170 	1.410 
-1.300 	1.270 	2.300 
-1.010 	1.380 	2.210 
-1.280 	1.470 	1.780 
-1.480 	1.360 	1.980 
-1.280 	1.490 	1.880 
-1.330 	1.720 	1.830 
-1.230 	1.390 	1.550 
-1.200 	1.450 	1.100 
-0.980 	1.720 	1.310 
-0.720 	1.440 	1.010 
-0.960 	1.320 	0.460 
-0.710 	1.530 	0.880 
-0.650 	1.540 	0.310 
-0.820 	1.290 	0.000 
-0.490 	1.360 	0.810 
-0.740 	1.490 	-0.020 
-0.880 	1.210 	-0.120 
-0.510 	1.050 	0.630 
-0.680 	1.140 	0.000 
-0.770 	1.100 	0.170 
-0.450 	0.840 	0.480 
-0.330 	0.780 	0.210 
-0.370 	0.750 	0.570 
-0.190 	0.510 	0.450 
-0.010 	0.450 	0.380 
-0.050 	0.310 	0.830 
0.110 	0.130 	0.570 
0.310 	-0.020 	0.630 
0.360 	-0.220 	1.090 
0.380 	-0.370 	0.610 
0.490 	-0.560 	0.720 
0.680 	-0.680 	1.340 
0.500 	-0.870 	0.670 
0.650 	-1.120 	0.650 
1.020 	-1.240 	1.250 
0.980 	-1.270 	0.710 
1.160 	-1.520 	0.700 
1.160 	-1.760 	0.770 
1.250 	-1.630 	0.320 
1.400 	-1.800 	0.540 
1.220 	-2.030 	0.160 
1.420 	-1.960 	-0.060 
1.390 	-2.040 	0.210 
1.160 	-2.380 	-0.450 
1.340 	-2.400 	-0.390 
1.160 	-2.180 	-0.320 
0.920 	-2.520 	-0.970 
1.120 	-2.600 	-0.580 
1.080 	-2.450 	-0.570 
0.980 	-2.570 	-1.400 
1.060 	-2.460 	-0.980 
1.020 	-2.410 	-0.760 
0.970 	-2.470 	-1.550 
0.770 	-2.420 	-1.100 
0.720 	-2.340 	-0.940 
0.730 	-2.170 	-1.470 
0.410 	-2.080 	-0.950 
0.530 	-2.100 	-1.110 
0.550 	-1.890 	-1.160 
0.140 	-1.750 	-0.710 
0.250 	-1.710 	-0.990 
0.390 	-1.450 	-0.670 
0.330 	-1.280 	-0.620 
0.230 	-1.170 	-0.940 
0.350 	-0.950 	-0.200 
0.600 	-0.770 	-0.170 
0.250 	-0.640 	-0.690 
0.180 	-0.430 	0.000 
0.380 	-0.090 	0.240 
0.140 	0.040 	-0.100 
0.040 	0.020 	0.440 
0.030 	0.290 	0.530 
-0.180 	0.430 	0.460 
-0.330 	0.280 	0.970 
-0.430 	0.480 	0.780 
-0.510 	0.810 	0.950 
-0.560 	0.740 	1.390 
-0.500 	0.610 	1.080 
-0.440 	0.850 	1.440 
-0.590 	0.930 	1.350 
-0.690 	0.800 	0.900 
-0.640 	1.010 	1.510 
-0.690 	1.090 	0.990 
-0.870 	0.880 	0.600 
-1.020 	0.890 	1.260 
-1.010 	1.180 	0.580 
-1.200 	1.110 	0.230 
-1.370 	0.990 	0.560 
-1.420 	1.280 	0.090 
-1.570 	1.160 	-0.050 
-1.510 	1.170 	0.060 
-1.500 	1.410 	-0.370 
-1.570 	1.220 	-0.450 
-1.710 	1.210 	-0.390 
-1.830 	1.440 	-0.760 
-1.730 	1.530 	-0.480 
-2.030 	1.330 	-0.790 
-2.200 	1.370 	-1.090 
-2.100 	1.630 	-0.350 
-2.460 	1.310 	-1.100 
-2.510 	1.210 	-1.210 
-2.450 	1.460 	-0.390 
-2.660 	1.300 	-1.140 
-2.530 	1.010 	-1.030 
-2.410 	0.950 	-0.590 
-2.220 	1.120 	-1.160 
-2.160 	0.850 	-0.890 
-2.200 	0.490 	-0.620 
-1.940 	0.610 	-1.090 
-2.030 	0.500 	-0.900 
-1.970 	0.150 	-0.680 
-1.750 	0.150 	-0.910 
-1.810 	0.160 	-0.720 
-1.630 	-0.210 	-0.960 
-1.530 	-0.350 	-0.850 
-1.480 	-0.270 	-0.310 
-1.540 	-0.530 	-1.120 
-1.310 	-0.680 	-0.840 
-0.880 	-0.680 	-0.150 
-1.110 	-0.830 	-1.070 
-0.820 	-0.890 	-0.510 
-0.380 	-0.840 	-0.120 
-0.670 	-0.780 	-0.870 
-0.560 	-0.870 	-0.210 
-0.280 	-0.800 	-0.080 
-0.300 	-0.700 	-0.430 
-0.370 	-0.810 	0.020 
-0.260 	-0.610 	0.020 
-0.030 	-0.440 	0.100 
-0.150 	-0.540 	0.330 
-0.130 	-0.460 	0.040 
0.260 	-0.120 	0.360 
0.220 	-0.030 	0.590 
0.240 	-0.200 	0.060 
0.680 	0.000 	0.540 
0.760 	0.220 	0.670 
0.700 	0.080 	-0.090 
0.830 	0.110 	0.590 
1.000 	0.320 	0.580 
